avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa,solver,matrix_name,solver_time,predicted-class,actual_class,default_time
2407.856,2323054,28.34875,2,27.77982,185.8541,32168839,hydr1c_A_59,0.00020218,bad,good
109.4519,4485587000,21.55243,1,19.4472,20917.51,32168837,msc00726,5.79E-05,bad,good
10168.16,1.939552,32.95973,10,32.95973,178.3352,32168839,ns3Da,0.67185,bad,good
2407.734,2321754,27.37574,2,27.43293,237.9745,36025721,hydr1c_A_37,0.00015998,good,good
115.0087,272.2243,7.553177,1,7.550828,2.717751,37052868,t2dah_a,0.00022697,good,good
115.0087,272.2243,7.553177,1,7.550828,2.717751,37052868,t2dah,0.00014687,good,good
66.22222,654304.8,1.293912,4,1.550128,1.342661,36025721,t2d_q4_A_29,0.0045445,good,good
3331.368,47.57771,13.61307,1,13.60808,2.911578,45869639,Si5H12,0.00054598,good,good
1018.732,93.69727,30.42735,7,30.103,217.6855,36025721,ex26,0.00072789,good,good
2408.001,2273545,28.62337,2,26.90774,178.5168,69654763,hydr1c_A_66,0.00017715,good,good
215.1551,24.05054,18.47161,1,18.47161,37477.45,36025721,cavity19,0.012101,good,good
1306.423,4845.709,14.42637,2,13.24285,41830.12,37052868,extr1b_A_40,3.91E-05,good,good
3481.943,34.01184,300.0004,1,300.0004,1.311383,36564232,lhr14c,0.00044894,good,good
20.59524,0.171015,6.981426,1,6.981426,1.036928,37052868,nemeth03,0.00030899,good,good
13386.58,2670,0.60206,1,0.60206,2580026,37052868,as-caida_G_121,0.00057197,good,good
13386.58,2670,0.60206,1,0.60206,2580026,37052868,as-caida,0.00056887,good,good
66.22222,4590210,1.554096,4,2.030542,1.506811,36025721,t2d_q9_A_38,0.0044665,good,good
66.22222,4590210,1.554096,4,2.030542,1.506811,36025721,t2d_q4_A_38,0.0042918,good,good
215.1551,46.79771,18.46866,9,18.46866,62.89811,37052868,cavity24,0.00077319,good,good
66.22222,12100.23,1.041705,4,1.258432,108505.2,32168837,t2d_q9_A_36,0.004487,good,good
8.393939,14331850,27.09879,1,25.93517,8.125526,36025721,DK01R,5.20E-05,good,good
2407.734,2328216,29.24287,2,26.82188,253.8258,37052868,hydr1c_A_17,0.00012517,good,good
66.22222,18920.92,1.041696,4,1.258412,166780.6,36025721,t2d_q4_A_33,0.0045629,good,good
944.6253,1925.895,6.89293,2,7.738028,691356.6,37052868,rajat12,4.39E-05,good,good
2408.201,2316819,30.66471,2,28.1316,183.76,32168839,hydr1c_A_56,0.00019121,bad,good
315.2407,2667452000,22.18478,1,22.25295,367.9052,36564232,Zd_Jac3_db,0.0010769,bad,good
66.22222,37362.49,1.044205,4,1.258102,1.305113,36025721,t2d_q4_A_32,0.0045402,good,good
3890.815,100109.9,18.87546,2,18.54204,1.863794,37052868,powersim,0.00051427,good,good
2875.458,1214.7,8,1,9.727277,2632249,45869639,c-23,3.60E-05,good,good
66.22222,107.8268,1.027002,4,1.144468,20002.43,32168837,t2d_q4_A_05,0.0047238,good,good
2695.958,46.91384,17.70434,1,17.64024,47.04812,69654763,shermanACd,0.00039506,bad,good
3725.25,53483.49,8.295805,3,8.295805,1.312846,37052868,cryg10000,0.00025582,good,good
2408.001,2258658,28.5598,2,29.56166,177.4435,32168839,hydr1c_A_63,0.00018692,good,good
2407.453,2321284,29.65389,2,29.02894,186.7466,19932321,hydr1c_A_31,0.00015903,good,good
2954.932,541830200,152.0121,2,150.747,1.241919,69654763,bayer03,0.00045204,bad,good
1295.338,62078.17,14.40508,2,10.00717,8.03372,37052868,extr1b_A_30,3.91E-05,good,good
2407.734,2338560,29.61358,2,27.08637,287.0041,19932321,hydr1c_A_49,0.00015903,good,good
1306.618,741526.8,13.78493,2,10.65529,1.436186,37052868,extr1b_A_03,3.79E-05,good,good
1913.373,6743057000,27.93371,1,27.42213,1174.046,45869639,gyro_k,0.00078416,good,good
2154.625,166309.2,10.88606,7,10.88606,8.87634,37052868,viscoplastic1_C_6,9.70E-05,good,good
1381.141,1160759000,59.49158,2,59.49158,3.610837,37052868,bayer06,5.10E-05,good,good
793.8216,1.663543,98.94544,2,98.94544,102.4152,36025721,adder_dcop_48,0.00010586,good,good
1711.529,386.2931,4.707724,2,4.817186,64.30901,37052868,jan99jac020sc,0.00022101,good,good
793.8216,1.663496,98.94544,2,98.94544,61.85733,36025721,adder_dcop_29,0.00011802,good,good
2422.776,2298394,19.30598,2,17.62564,1.371454,37052868,hydr1c_A_02,0.00013781,good,good
315.2407,2667452000,22.18478,1,22.25295,367.9052,32168839,Zd_Jac3_db,0.0012071,bad,good
22713.02,5362.887,27.4413,1,27.33239,145.5021,45869639,c-53,0.00032806,good,good
541.0123,1645.075,6.366517,1,7.588062,247.0458,37052868,rdist2,9.08E-05,good,good
59.6,4.5,1.079181,1,1.079181,2.19206,45869639,fv3,8.61E-05,good,good
4755.732,121,0.90309,1,0.90309,4.062834,37052868,Reuters911_Day_38,6.82E-05,good,good
793.8216,1.644497,98.94543,2,98.94543,94.88419,36025721,adder_dcop_52,0.00010824,good,good
10596.47,2942.475,13.4054,3,13.4054,3.497701,32168839,TSOPF_RS_b162_c3,0.0011408,good,good
2407.734,2338560,29.61358,2,27.08637,287.0041,29030070,hydr1c_A_49,0.00046897,bad,bad
1226.949,2593831,38.84708,2,38.84708,1130.509,69654763,meg1,0.00072908,bad,bad
66.22222,1864.36,1.267202,4,1.427216,283224.2,29030070,t2d_q4_A_02,1.5567,bad,bad
66.22222,1819.361,1.115002,4,1.257349,155824.7,37052868,t2d_q4_A_13,1.5489,bad,bad
66.22222,1819.361,1.115002,4,1.257349,155824.7,37052868,t2d_q9_A_13,1.5504,bad,bad
66.22222,1659740,1.428485,4,1.868414,1.790352,32168839,t2d_q4_A_39,0.0058801,bad,bad
66.22222,1659740,1.428485,4,1.868414,1.790352,32168839,t2d_q9_A_39,0.0058749,bad,bad
115.3713,285463.4,24.66798,1,24.66798,805168.4,29030070,cz5108,0.0004189,bad,bad
1303.823,5.214336,15,2,15,67641.69,36025721,circuit_1,0.00028801,bad,bad
6827.318,108619.2,17.56695,2,17.89277,274.3253,32168839,g7jac120sc,10.208,bad,bad
66.22222,760.8224,1.032237,4,1.140008,65554.59,29030070,t2d_q4_A_14,1.5516,bad,bad
66.22222,760.8224,1.032237,4,1.140008,65554.59,29030070,t2d_q9_A_14,1.5602,bad,bad
2421.551,2298394,24.87432,2,23.60266,1.255207,69654763,hydr1c_A_09,0.00017595,good,bad
1307.649,741299.6,13.80673,2,10.67681,1.07792,36025721,extr1,0.00010991,bad,bad
2408.001,2316742,31.56401,2,29.0309,184.4178,32168839,hydr1c_A_12,0.00021005,bad,bad
66.22222,13238.71,1.274212,4,1.425323,1.383967,36564232,t2d_q9_A_11,0.0086308,bad,bad
793.8216,1.664105,98.94544,2,98.94544,88.05684,19932321,adder_dcop_38,0.00021768,bad,bad
2875.458,1214.7,8,1,9.727277,2632249,69654763,c-23,0.00012922,bad,bad
13365.85,2673,0.60206,1,0.60206,3160828,29030070,as-caida_G_119,0.0011449,bad,bad
49.47826,28583180,8.080593,1,7.532238,67.13312,36025721,nasa2146,0.00011706,bad,bad
793.8216,1.664052,98.94544,2,98.94544,83.51729,19932321,adder_dcop_21,0.00022268,bad,bad
66.22222,18920.92,1.041696,4,1.258412,166780.6,69654763,t2d_q4_A_33,0.0066345,bad,bad
6827.318,108619.2,17.56695,2,17.89277,274.3253,29030070,g7jac120sc,0.01145,bad,bad
49.47826,28583180,8.080593,1,7.532238,67.13312,32168839,nasa2146,0.00011778,bad,bad
43.2426,416.002,2.315972,2,2.318065,10007160,81986705,cell1,1.79769313486e+308,bad,bad
157.7643,39.69679,18.33813,1,18.33813,37638.68,81986705,cavity13,1.79769313486e+308,bad,bad
2408.001,2316742,31.56401,2,29.0309,184.4178,19932321,hydr1c_A_12,0.00031114,bad,bad
138.2495,2785983000,16.79706,8,16.79706,1.372742,90783920,ex7,1.79769313486e+308,bad,bad
1145.818,22.89451,16.67064,1,16.66817,2.87792,19932321,Na5,0.0016577,bad,bad
138.2495,2785983000,16.79706,8,16.79706,1.372742,36564232,ex7,0.015463,bad,bad
211.4095,589.945,6.873879,1,6.873879,21.2988,36564232,radfr1,5.51E-05,bad,bad
66.22222,4590210,1.554096,4,2.030542,1.506811,32168839,t2d_q9_A_38,0.011163,bad,bad
66.22222,4590210,1.554096,4,2.030542,1.506811,32168839,t2d_q4_A_38,0.011211,bad,bad
1306.082,4833.859,14.38483,2,14.00709,134158.7,19932321,extr1b_A_29,0.00011706,bad,bad
793.8216,1.644563,98.94544,2,98.94544,62.8272,19932321,adder_dcop_69,0.00022292,bad,bad
793.8216,1.644563,98.94544,2,98.94544,62.8272,19932321,adder_dcop_64,0.00040197,bad,bad
102,1050,0,1,0,3.337764,32168837,t520,0.00041199,bad,bad
66.22222,1864.36,1.267202,4,1.427216,284102.1,32168839,t2d_q9_A_02,0.0065808,bad,bad
49.47826,28583180,8.080593,1,7.532238,67.13312,29030070,nasa2146,0.58548,bad,bad
1018.732,93.69727,30.42735,7,30.103,217.6855,81986705,ex26,1.79769313486e+308,bad,bad
793.8216,2.932791,248.7111,2,248.7111,70.99239,32874610,adder_dcop_11,0.55687,bad,bad
157.7643,58.65648,18.34624,9,18.33773,39.12101,81986705,cavity14,1.79769313486e+308,bad,bad
103.1031,46.90039,18.76616,9,18.76616,57.36077,69654763,cavity07,0.0029685,bad,bad
176.6775,1306,1.740363,2,1.740363,18376.04,90783920,CAG_mat364,1.79769313486e+308,bad,bad
836.108,340858.3,10.57672,1,10.58338,250639.5,80361467,airfoil_2d,0.027868,bad,bad
1306.618,741299.6,13.80673,2,10.67681,1.447031,36564232,extr1b_A_01,0.00016809,bad,bad
8917.951,1208498,75.74329,1,77.4584,670.0852,36564232,rajat22,0.0078857,bad,bad
66.22222,84152.5,1.096194,4,1.393384,179230.8,37052868,t2d_q4_A_45,1.5451,bad,bad
2408.001,2323054,28.73483,2,26.39456,191.3551,19932321,hydr1c_A_58,0.00030184,bad,bad
9779.248,7.020041,9.939635,3,10.05847,64852.74,37052868,Ill_Stokes,4.8132,bad,bad
66.22222,89701.22,1.129968,4,1.249586,1.384842,90783920,t2d_q9_A_31,1.79769313486e+308,bad,bad
66.22222,89701.22,1.129968,4,1.249586,1.384842,90783920,t2d_q4_A_31,1.79769313486e+308,bad,bad
2421.512,2298394,22.6693,2,21.61244,1.285125,29030070,hydr1c_A_07,0.00054073,bad,bad
3967.619,54941,10.75529,1,11.29441,43267210,37052868,c-31,0.0019088,bad,bad
2407.734,2276611,28.93907,2,26.49207,194.9634,81986705,hydr1c_A_23,1.79769313486e+308,bad,bad
5351.887,54326.47,16.60789,2,17.11999,4.576068,36025721,g7jac040sc,0.0027962,bad,bad
793.8216,1.663809,98.94544,2,98.94544,62.03566,81986705,adder_dcop_30,1.79769313486e+308,bad,bad
2314.406,27158.11,16.354,2,16.80601,5.012472,32168839,g7jac020sc,0.90747,bad,bad
6827.318,242717800,26.10612,2,19.77358,17275.94,36564232,g7jac120,0.35048,bad,bad
66.22222,1743.923,0.964094,4,1.071613,55273.51,81986705,t2d_q9_A_27,1.79769313486e+308,bad,bad
66.22222,1743.923,0.964094,4,1.071613,55273.51,81986705,t2d_q4_A_27,1.79769313486e+308,bad,bad
4088.432,64.34781,12.69067,1,12.69067,3.379986,36564232,SiO,0.00284,bad,bad
2154.625,166.4818,7.886057,7,7.886057,71.69448,32168837,viscoplastic1_C_3,0.0027802,bad,bad
2954.932,541830200,152.0121,2,150.747,1.241919,36025721,bayer03,0.00078392,bad,bad
4245.215,40,1.146128,1,1.146128,10,7285382,nopoly,0.00022197,bad,bad
57.75926,9.07655,19.87968,1,19.87968,4.419455,36025721,inlet,0.0040798,bad,bad
10958.44,375384.1,8,1,9.681241,1130046000,29030070,c-47,0.00099969,bad,bad
22713.02,5362.887,27.4413,1,27.33239,145.5021,36564232,c-53,0.0010021,bad,bad
429.5,185108600,32.86176,1,32.75399,48801.85,19932321,nasa2910,0.0009768,bad,bad
4709.566,33948,4.229349,3,4.530379,232820.3,81986705,pesa,1.79769313486e+308,bad,bad
4550.602,18710.87,8,1,9.653214,6.244176,69654763,c-35,0.00021863,bad,bad
66.22222,37362.49,1.044205,4,1.258102,321109.2,19932321,t2d_q9_A_32,0.015203,bad,bad
8917.951,1208498,75.74329,1,77.4584,670.0852,29030070,rajat22,0.00095916,bad,bad
531.1134,2097152,9.976185,2,13.15285,5918.965,19932321,mark3jac080sc,0.001853,bad,bad
66.22222,89701.22,1.129968,4,1.249586,1.384842,69654763,t2d_q9_A_31,0.0064611,bad,bad
66.22222,89701.22,1.129968,4,1.249586,1.384842,69654763,t2d_q4_A_31,0.0065839,bad,bad
66.22222,1659740,1.428485,4,1.868414,1.790352,69654763,t2d_q4_A_39,0.0064688,bad,bad
66.22222,1659740,1.428485,4,1.868414,1.790352,69654763,t2d_q9_A_39,0.0065036,bad,bad
66.22222,13238.71,1.274212,4,1.425323,1.327588,29030070,t2d_q4_A_11,1.5546,bad,bad
793.8216,1.644563,98.94544,2,98.94544,62.8272,36564232,adder_dcop_69,0.00043607,bad,bad
793.8216,1.644563,98.94544,2,98.94544,62.8272,36564232,adder_dcop_64,0.00054049,bad,bad
38.95714,1910030,18.25266,1,18.25266,764.9927,90783920,plbuckle,1.79769313486e+308,bad,bad
2427.286,45472.32,27.38287,2,27.27156,1.193763,36564232,hydr1c_A_32,0.00041723,bad,bad
2407.734,2331432,27.58426,2,27.18556,293.2835,29030070,hydr1c_A_46,0.00035095,bad,bad
66.22222,1860.857,1.04785,4,1.071613,72394.64,19932321,t2d_q4_A_28,0.015222,bad,bad
793.8216,1.663467,98.94543,2,98.94543,102.4223,37052868,adder_dcop_42,0.00017619,bad,bad
12701.06,300616500,308.868,4,309.4761,9.002768,32168837,invextr1_new,0.063274,bad,bad
2407.844,2338560,30.17246,2,30.12502,287.0132,19932321,hydr1c_A_50,0.00021005,bad,bad
2276.313,386.2931,5.590216,2,5.090156,34.01407,19932321,jan99jac040sc,0.0049188,bad,bad
793.8216,1.663496,98.94544,2,98.94544,61.85733,90783920,adder_dcop_29,1.79769313486e+308,bad,bad
1306.615,741299.6,13.80673,2,10.67681,1.447031,81986705,extr1b,1.79769313486e+308,bad,bad
2407.856,2323054,28.34875,2,27.77982,185.8541,19932321,hydr1c_A_59,0.00030398,bad,bad
121.0667,4.778741,6.438518,4,6.438518,8790.966,81986705,wang1,1.79769313486e+308,bad,bad
793.8216,1.663496,98.94544,2,98.94544,61.85733,19932321,adder_dcop_29,0.00040889,bad,bad
66.22222,12789.05,1.122296,4,1.252157,1.503853,7285382,t2d_q9_A_22,0.0080497,bad,bad
66.22222,12789.05,1.122296,4,1.252157,1.503853,7285382,t2d_q4_A_22,0.0081067,bad,bad
1913.373,6743057000,27.93371,1,27.42213,1174.046,32168837,gyro_k,0.0014868,bad,bad
6950.65,43.0883,8.455419,12,8.455419,171.2122,7285382,appu,1.9499,bad,bad
5351.887,42447280,24.64615,2,19.29646,103741.2,81986705,g7jac040,1.79769313486e+308,bad,bad
2875.458,1214.7,8,1,9.727277,2632249,37052868,c-23,0.00011086,good,bad
124.9746,5260.175,23.49056,1,23.49056,1.59468,36025721,s3rmq4m1,0.00059819,bad,bad
1711.529,386.2931,4.707724,2,4.817186,64.30901,29030070,jan99jac020sc,0.00036311,bad,bad
66.22222,1749.823,0.964094,4,1.071613,55436.77,37052868,t2d_q9_A_26,1.5463,bad,bad
66.22222,1749.823,0.964094,4,1.071613,55436.77,37052868,t2d_q4_A_26,1.5518,bad,bad
2154.625,1663.263,8.886057,7,8.886057,71.63297,59072883,viscoplastic1_C_4,0.26955,bad,bad
964.4461,20373660,24.44239,2,19.29646,60222.06,69654763,g7jac010,2.1551,bad,bad
10596.47,2942.475,13.4054,3,13.4054,3.497701,69654763,TSOPF_RS_b162_c3,0.0024431,bad,bad
16291.27,814.2132,10,5,10,173.2792,81986705,viscoplastic2_C_4,1.79769313486e+308,bad,bad
2422.776,2298394,19.30598,2,17.62564,1.371454,29030070,hydr1c_A_02,0.00026107,bad,bad
11619.32,118979.7,24.37608,1,23.7436,11.2332,29030070,rim,0.0092471,bad,bad
2344.653,572.4558,8.38811,2,8.089644,32.02051,36564232,jan99jac120sc,0.093468,bad,bad
1306.615,741299.6,13.80673,2,10.67681,1.447031,19932321,extr1b,0.0001471,bad,bad
2031.867,128724000,6.57851,2,4.530277,2.008423,36564232,fd12,0.00015211,bad,bad
2425.989,2298395,26.96212,2,24.47935,1.323501,36025721,hydr1c,0.00033212,bad,bad
6771.777,252568.1,8,1,9.028773,513.3033,32168839,c-39,0.00023103,bad,bad
16272.73,265860.7,17.52817,1,16.55665,2801.486,59072883,c-50,0.044781,bad,bad
2875.458,1214.7,8,1,9.727277,2632249,36025721,c-23,0.00010109,bad,bad
5621.066,8742.118,8,1,9.681241,2258318,90783920,c-36,1.79769313486e+308,bad,bad
1295.211,62079.12,14.31667,2,9.977814,7.961173,29030070,extr1b_A_18,0.00013304,bad,bad
2423.849,2298395,26.96212,2,24.47935,1.451678,19932321,hydr1c_A_01,0.000319,bad,bad
49.47826,28583180,8.080593,1,7.532238,67.13312,7285382,nasa2146,0.00012684,bad,bad
66.22222,1743.923,0.964094,4,1.071613,55273.51,11256941,t2d_q4_A_27,0.01285,bad,bad
66.22222,1659740,1.428485,4,1.868414,1.790352,29030070,t2d_q4_A_39,1.5523,bad,bad
66.22222,1659740,1.428485,4,1.868414,1.790352,29030070,t2d_q9_A_39,1.5629,bad,bad
1306.277,741960.4,13.72844,2,10.59945,1.506988,32168839,extr1b_A_04,0.00011206,bad,bad
19705.94,5289.496,10.16634,2,10.16634,6.102445,69654763,TSOPF_RS_b300_c2,0.013247,bad,bad
2344.653,1179444,18.02107,2,18.02107,262112.2,36564232,jan99jac060,2.4475,bad,bad
3298.002,19187.95,8,1,9.098086,489.0298,29030070,c-27,0.00090337,bad,bad
2344.653,1179444,18.02107,2,18.02107,262112.2,29030070,jan99jac060,0.00057602,bad,bad
107.229,29625580,17.16111,1,16.90036,14061.46,32168839,nasa1824,0.00017691,bad,bad
4480.759,929504400,7.426279,2,5.294551,1.709329,32168839,fd18,0.00031304,bad,bad
965.1585,7.989125,23.85648,32,23.85648,49365.92,19932321,raefsky3,0.96563,bad,bad
1102.48,21.61641,16.66971,1,16.6707,2.942074,36564232,SiNa,0.00046372,bad,bad
66.22222,1659740,1.428485,4,1.868414,1.790352,90783920,t2d_q4_A_39,1.79769313486e+308,bad,bad
66.22222,1659740,1.428485,4,1.868414,1.790352,90783920,t2d_q9_A_39,1.79769313486e+308,bad,bad
1102.48,21.61641,16.66971,1,16.6707,2.942074,7285382,SiNa,0.00033021,bad,bad
1102.48,21.61641,16.66971,1,16.6707,2.942074,37052868,SiNa,1.5802,bad,bad
80.8,4419.587,2.589691,3,2.588603,3978.371,37052868,chem_master1,5.3098,bad,bad
792.7765,2.957396,295.84,2,295.84,512.5285,45869639,adder_dcop_04,0.0014067,bad,bad
49.47826,28583180,8.080593,1,7.532238,67.13312,19932321,nasa2146,0.00023198,bad,bad
13399.17,2687,0.60206,1,0.60206,2665851,32168839,as-caida_G_122,0.0012169,bad,bad
215.1551,24.05054,18.47161,1,18.47161,37477.45,81986705,cavity19,1.79769313486e+308,bad,bad
531.1832,2097152,9.976185,2,13.15285,6822.776,32168839,mark3jac020sc,0.0036476,bad,bad
138.2495,2785983000,16.79706,8,16.79706,1.372742,69654763,ex7,3.9617,bad,bad
793.6791,7.749682,261.0569,2,261.0569,263.5557,69654763,adder_dcop_07,0.00015211,bad,bad
2408.11,2306860,28.74852,2,26.21601,183.7328,81986705,hydr1c_A_41,1.79769313486e+308,bad,bad
2425.989,2298395,26.96212,2,24.47935,1.323501,32168839,hydr1c,0.00027609,bad,bad
2408.001,2413750,29.75924,2,27.25238,176.4484,81986705,hydr1c_A_73,1.79769313486e+308,bad,bad
107.229,29625580,17.16111,1,16.90036,14061.46,69654763,nasa1824,0.00016475,bad,bad
43,124.7753,5.39564,1,5.39564,2.573104,32168837,t2dal,8.08E-05,bad,bad
1711.529,386.2931,4.707724,2,4.817186,64.30901,19932321,jan99jac020sc,0.003479,bad,bad
2423.849,2298395,26.96212,2,24.47935,1.451678,36564232,hydr1c_A_01,0.00040412,bad,bad
124.9746,528795.3,19.8144,1,19.59884,33026.31,81986705,s1rmq4m1,1.79769313486e+308,bad,bad
66.22222,236637.6,1.217124,4,1.362062,1.559123,32168839,t2d_q4_A_30,0.0063903,bad,bad
66.22222,236637.6,1.217124,4,1.362062,1.559123,32168839,t2d_q9_A_30,0.0063725,bad,bad
1307.649,741299.6,13.80673,2,10.67681,1.07792,19932321,extr1,0.00011492,bad,bad
6827.318,108619.2,17.56695,2,17.89277,274.3253,36564232,g7jac120sc,5.3934,bad,bad
57.75926,9.07655,19.87968,1,19.87968,4.419455,81986705,inlet,1.79769313486e+308,bad,bad
66.22222,4590210,1.554096,4,2.030542,1.506811,81986705,t2d_q9_A_38,1.79769313486e+308,bad,bad
66.22222,4590210,1.554096,4,2.030542,1.506811,81986705,t2d_q4_A_38,1.79769313486e+308,bad,bad
793.8216,1.664052,98.94544,2,98.94544,83.51729,36564232,adder_dcop_21,0.00022197,bad,bad
1903.612,9984.465,54.5609,1,54.55913,2.046673,32168839,s3rmt3m3,0.00038576,bad,bad
16272.73,265860.7,17.52817,1,16.55665,2801.486,37052868,c-50,0.0034223,bad,bad
380.9263,19.01436,20.6992,1,20.6992,1.168659,29030070,lhr01,7.80E-05,bad,bad
2154.625,49.42937,6.153075,7,6.15286,71.7098,19932321,viscoplastic1,64.146,bad,bad
2408.001,2331310,29.49455,2,27.02648,195.2486,69654763,hydr1c_A_33,0.00021386,good,bad
1306.463,4834.05,14.38436,2,13.97741,136921.3,36025721,extr1b_A_26,0.00015306,bad,bad
2427.3,49867.88,28.28591,2,26.49244,1.175393,29030070,hydr1c_A_45,0.00065708,bad,bad
215.1551,19.59017,18.47189,1,18.47189,1.639124,36564232,cavity17,0.063417,bad,bad
3331.368,47.57771,13.61307,1,13.60808,2.911578,90783920,Si5H12,1.79769313486e+308,bad,bad
8280.763,65290.55,23.36005,1,22.81788,283.5863,7285382,c-43,0.00023293,bad,bad
103.1031,56.33406,18.66928,1,18.66928,54653.6,69654763,cavity08,0.0031064,bad,bad
27.55556,1,6.249406,1,6.249406,751.5137,36564232,ex29,0.00031829,good,bad
66.22222,12143.3,1.041705,4,1.258433,108816,37052868,t2d_q9_A_35,1.5449,bad,bad
2344.653,533.8,8.38811,2,8.390674,16.00256,36564232,jan99jac080sc,0.01201,bad,bad
19705.94,5289.496,10.16634,2,10.16634,6.102445,81986705,TSOPF_RS_b300_c2,1.79769313486e+308,bad,bad
1024.006,20004,24.46265,3,24.46265,50605.8,32168839,Chebyshev2,0.0025475,good,bad
66.22222,13314.43,1.051774,4,1.258432,145010.6,81986705,t2d_q4_A_37,1.79769313486e+308,bad,bad
66.22222,260.3186,1.043735,4,1.058807,28400.68,81986705,t2d_q9_A_19,1.79769313486e+308,bad,bad
1002.23,0.995896,12.06679,2,12.06679,3897.84,37052868,add20,0.057698,bad,bad
66.22222,236637.6,1.217124,4,1.362062,1.559123,36564232,t2d_q4_A_30,0.0084329,bad,bad
66.22222,236637.6,1.217124,4,1.362062,1.559123,36564232,t2d_q9_A_30,0.0084569,bad,bad
2001.442,106752800,9.833284,2,5.777977,2.713555,19932321,sinc12,0.38337,bad,bad
1306.615,741299.6,13.80673,2,10.67681,1.447031,36564232,extr1b,0.00017428,bad,bad
43.2426,416.002,2.315972,2,2.318065,10007160,32168839,cell1,0.70304,bad,bad
1306.463,4841.603,14.42482,2,13.38897,42863.94,69654763,extr1b_A_37,0.0001328,bad,bad
2614.427,2111.702,8,1,9.262202,3.043978,37052868,c-25,0.000458,bad,bad
2048.003,2000004,26.87428,3,26.87428,313286.2,69654763,Chebyshev3,0.0013015,bad,bad
