@relation petsc_anamod_aciss_30_60NoNoise

@attribute avg-diag-dist numeric
@attribute nnz numeric
@attribute norm1 numeric
@attribute col-variability numeric
@attribute min-nnzeros-per-row numeric
@attribute row-variability numeric
@attribute kappa numeric
@attribute ' time' numeric
@attribute ' solver' numeric
@attribute ' class' {good,fair,bad}

@data
22.18571,359,6.143375,1.928747,2,1.928747,1.287178,0.000007,32168839,good
22.18571,359,6.143375,1.928747,2,1.928747,1.287178,0.000045,29030070,fair
22.18571,359,6.143375,1.928747,2,1.928747,1.287178,0.000011,36564232,bad
22.18571,359,6.143375,1.928747,2,1.928747,1.287178,1.79769313486E308,81986705,fair
22.18571,359,6.143375,1.928747,2,1.928747,1.287178,0.000024,37052868,fair
3.333333,376,202000000000,13.95856,1,15.29486,1523027,0.000009,32168837,good
47.48485,417,5656069,21.87443,1,21.09191,835.0568,0.000011,32168837,good
0,420,7602.41,2.657758,1,2.657758,3457080,0.000013,32168837,good
0,485,47795550,0,1,0,255379.1,0.000012,32168839,good
0,485,47795550,0,1,0,255379.1,0.002619,29030070,fair
0,485,47795550,0,1,0,255379.1,0.000013,7285382,good
0,485,47795550,0,1,0,255379.1,0.00003,36564232,fair
0,485,47795550,0,1,0,255379.1,1.79769313486E308,81986705,fair
0,485,47795550,0,1,0,255379.1,0.001355,37052868,fair
63.71242,527,18672110,21.03124,2,21.03124,20.16326,0.000014,32168839,fair
63.71242,527,18672110,21.03124,2,21.03124,20.16326,0.000015,29030070,fair
63.71242,527,18672110,21.03124,2,21.03124,20.16326,0.000023,36564232,fair
63.71242,527,18672110,21.03124,2,21.03124,20.16326,1.79769313486E308,81986705,fair
63.71242,527,18672110,21.03124,2,21.03124,20.16326,0.000008,37052868,good
0,528,0.028021,6.932878,1,6.932878,240080.3,0.000011,32168837,good
0,528,0.028021,6.932878,1,6.932878,240080.3,0.000007,45869639,good
0,528,0.028021,6.932878,1,6.932878,240080.3,0.000024,32168839,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,0.000013,32168837,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,1.79769313486E308,90783920,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,0.002983,29030070,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,0.000011,7285382,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,0.000024,36564232,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,1.79769313486E308,81986705,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,0.000022,69654763,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,0.000023,19932321,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,0.000014,36025721,fair
0,528,0.028021,6.932878,1,6.932878,240080.3,0.001588,37052868,fair
37.99099,540,393248.3,6.609371,2,5.536112,10.55071,0.000007,32168839,good
37.99099,540,393248.3,6.609371,2,5.536112,10.55071,0.000064,29030070,fair
37.99099,540,393248.3,6.609371,2,5.536112,10.55071,0.000012,36564232,fair
37.99099,540,393248.3,6.609371,2,5.536112,10.55071,1.79769313486E308,81986705,fair
37.99099,540,393248.3,6.609371,2,5.536112,10.55071,0.000033,37052868,fair
12.15152,555,6322411000,17.85225,1,8.914829,106005.9,0.000016,32168837,good
2.25,627,1881600000,1.50515,1,1.50515,20359.27,0.000011,32168837,good
61.72897,660,395628.5,6.974041,2,5.49952,30.29116,0.000009,32168839,good
61.72897,660,395628.5,6.974041,2,5.49952,30.29116,0.000015,29030070,fair
61.72897,660,395628.5,6.974041,2,5.49952,30.29116,0.000007,36564232,good
61.72897,660,395628.5,6.974041,2,5.49952,30.29116,1.79769313486E308,81986705,fair
61.72897,660,395628.5,6.974041,2,5.49952,30.29116,0.000007,37052868,good
52.2381,728,12,0.30103,1,0.30103,20.27642,0.000006,32168839,good
52.2381,728,12,0.30103,1,0.30103,20.27642,0.000012,29030070,fair
52.2381,728,12,0.30103,1,0.30103,20.27642,0.000007,36564232,good
52.2381,728,12,0.30103,1,0.30103,20.27642,1.79769313486E308,81986705,fair
52.2381,728,12,0.30103,1,0.30103,20.27642,0.000008,37052868,bad
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,0.000013,32168839,good
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,0.0001,32168837,fair
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,1.79769313486E308,90783920,fair
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,0.000039,29030070,fair
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,0.000023,36564232,fair
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,1.79769313486E308,81986705,fair
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,0.162,69654763,fair
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,0.045319,19932321,fair
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,0.000103,36025721,fair
51.21127,742,80503.46,74.4427,2,74.4427,916000000000,0.000022,37052868,fair
46.96629,771,681.7309,5.045255,1,4.387767,117.264,0.000009,32168839,good
46.96629,771,681.7309,5.045255,1,4.387767,117.264,0.000015,29030070,fair
46.96629,771,681.7309,5.045255,1,4.387767,117.264,0.00001,36564232,good
46.96629,771,681.7309,5.045255,1,4.387767,117.264,1.79769313486E308,81986705,fair
46.96629,771,681.7309,5.045255,1,4.387767,117.264,0.00001,37052868,good
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000024,45869639,good
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000028,32168839,bad
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000021,32168837,good
22.18824,785,1,1.6019,5,1.6019,10.41002,1.79769313486E308,90783920,fair
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000145,29030070,fair
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000023,7285382,good
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000054,36564232,fair
22.18824,785,1,1.6019,5,1.6019,10.41002,1.79769313486E308,81986705,fair
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000023,69654763,good
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000053,19932321,fair
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000024,36025721,good
22.18824,785,1,1.6019,5,1.6019,10.41002,0.000077,37052868,fair
40.4,796,1241.293,2.05297,3,2.187307,577.4343,0.00013,32168837,good
54.55856,815,15.00106,7.176107,2,6.875077,922908.4,0.001339,45869639,fair
54.55856,815,15.00106,7.176107,2,6.875077,922908.4,0.001176,32168839,fair
54.55856,815,15.00106,7.176107,2,6.875077,922908.4,0.000033,29030070,fair
54.55856,815,15.00106,7.176107,2,6.875077,922908.4,0.000474,36564232,fair
54.55856,815,15.00106,7.176107,2,6.875077,922908.4,1.79769313486E308,81986705,fair
54.55856,815,15.00106,7.176107,2,6.875077,922908.4,0.000286,19932321,fair
54.55856,815,15.00106,7.176107,2,6.875077,922908.4,0.000057,36025721,fair
54.55856,815,15.00106,7.176107,2,6.875077,922908.4,0.000017,37052868,good
0,817,39545180,0,1,0,25.37447,0.000014,32168837,good
14.06897,876,1.00003,2.012825,2,2.012825,8.199458,0.000026,32168837,good
50.18182,910,176.0888,35.9621,2,34.47172,141930,0.000125,32168839,fair
50.18182,910,176.0888,35.9621,2,34.47172,141930,0.000016,32168837,fair
50.18182,910,176.0888,35.9621,2,34.47172,141930,0.000014,29030070,fair
50.18182,910,176.0888,35.9621,2,34.47172,141930,0.000727,36564232,fair
50.18182,910,176.0888,35.9621,2,34.47172,141930,1.79769313486E308,81986705,fair
50.18182,910,176.0888,35.9621,2,34.47172,141930,0.000008,37052868,good
29.24138,928,17385750000,6.548283,8,7.842047,7677.272,0.000021,32168837,good
12.02439,935,1.757143,12,3,12,20.52814,0.000037,32168837,good
34.2963,992,8.459492,11.87982,6,11.87982,1647.592,0.000094,32168837,good
25.55814,1005,1.00005,1.488518,3,1.488518,10.60287,0.000054,32168837,good
22.65556,1012,184,1.322219,2,1.322219,1698.877,0.000038,32168837,good
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.000008,45869639,good
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.000021,32168839,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.000015,32168837,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,1.79769313486E308,90783920,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.003865,29030070,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.000016,7285382,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.000031,36564232,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,1.79769313486E308,81986705,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.000022,69654763,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.00003,19932321,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.000015,36025721,fair
0,1028,0.027618,7.233908,1,7.233908,473262.1,0.002025,37052868,fair
6.4,1065,13.93686,3.293913,3,3.295384,13.68396,0.000048,32168837,good
81.0099,1069,1854434000,52.76571,2,61.64937,4727719000,0.000066,32168837,good
81.0099,1069,1703177000,25.28599,2,33.62574,321000000000,0.000067,32168837,good
0,1074,1444061,0.757721,1,0.757721,8266217,0.000016,32168837,good
169.5385,1089,7,0.778151,1,0.778151,2.937325,0.000014,32168837,good
28.33333,1095,863,2.933993,1,2.936011,431.5003,0.000012,32168839,good
28.33333,1095,863,2.933993,1,2.936011,431.5003,0.001037,29030070,fair
28.33333,1095,863,2.933993,1,2.936011,431.5003,0.000022,36564232,fair
28.33333,1095,863,2.933993,1,2.936011,431.5003,1.79769313486E308,81986705,fair
28.33333,1095,863,2.933993,1,2.936011,431.5003,0.000553,37052868,fair
6,1128,612270100,7.039799,3,7.039274,508.5577,0.000058,32168837,good
82.71654,1162,282.7918,8.19775,1,8.308141,138.4072,0.000014,32168837,good
82.71654,1162,226.7832,7.558923,1,7.695534,145.4054,0.000015,32168837,good
133.5,1201,7,2.30103,2,2.60206,12335.45,0.000025,32168837,good
32.00781,1204,2001,7.408697,2,4.997648,466.5713,0.01781,45869639,fair
32.00781,1204,2001,7.408697,2,4.997648,466.5713,0.000131,32168839,fair
32.00781,1204,2001,7.408697,2,4.997648,466.5713,0.000015,32168837,good
32.00781,1204,2001,7.408697,2,4.997648,466.5713,0.000478,29030070,fair
32.00781,1204,2001,7.408697,2,4.997648,466.5713,0.000323,36564232,fair
32.00781,1204,2001,7.408697,2,4.997648,466.5713,1.79769313486E308,81986705,fair
32.00781,1204,2001,7.408697,2,4.997648,466.5713,0.000035,69654763,fair
32.00781,1204,2001,7.408697,2,4.997648,466.5713,0.000028,19932321,fair
32.00781,1204,2001,7.408697,2,4.997648,466.5713,0.000015,36025721,good
32.00781,1204,2001,7.408697,2,4.997648,466.5713,0.000264,37052868,fair
167.5526,1242,1.346114,3.223722,1,3.223722,28601.21,0.000013,32168837,good
14,1288,5838171,15.36249,1,14.47991,157.6244,0.000014,32168837,good
11.73913,1294,6221.941,9.506495,1,10.50067,723.8459,0.000018,32168839,bad
11.73913,1294,6221.941,9.506495,1,10.50067,723.8459,0.000014,32168837,good
11.73913,1294,6221.941,9.506495,1,10.50067,723.8459,0.06319,29030070,fair
11.73913,1294,6221.941,9.506495,1,10.50067,723.8459,0.000027,36564232,fair
11.73913,1294,6221.941,9.506495,1,10.50067,723.8459,1.79769313486E308,81986705,fair
11.73913,1294,6221.941,9.506495,1,10.50067,723.8459,0.060769,37052868,fair
11.73913,1298,218151800,10.33128,1,10.33128,1248.873,0.000013,32168837,good
95.17308,1387,7.20904,6,2,6.020028,6.684705,0.00123,45869639,fair
95.17308,1387,7.20904,6,2,6.020028,6.684705,0.001065,32168839,fair
95.17308,1387,7.20904,6,2,6.020028,6.684705,1.79769313486E308,90783920,fair
95.17308,1387,7.20904,6,2,6.020028,6.684705,0.000059,29030070,fair
95.17308,1387,7.20904,6,2,6.020028,6.684705,0.001102,36564232,fair
95.17308,1387,7.20904,6,2,6.020028,6.684705,1.79769313486E308,81986705,fair
95.17308,1387,7.20904,6,2,6.020028,6.684705,0.001129,19932321,fair
95.17308,1387,7.20904,6,2,6.020028,6.684705,0.000193,36025721,fair
95.17308,1387,7.20904,6,2,6.020028,6.684705,0.000031,37052868,good
18.27778,1435,1,0.60206,2,0.60206,5.467936,0.000024,32168837,good
0,1473,31.57814,3.573408,1,3.573408,118248.2,0.000019,32168837,good
86.95308,1512,108204.5,9.703926,2,8.419348,321531100,0.00009,45869639,fair
86.95308,1512,108204.5,9.703926,2,8.419348,321531100,0.000052,32168839,fair
86.95308,1512,108204.5,9.703926,2,8.419348,321531100,0.000019,29030070,fair
86.95308,1512,108204.5,9.703926,2,8.419348,321531100,0.000119,36564232,fair
86.95308,1512,108204.5,9.703926,2,8.419348,321531100,1.79769313486E308,81986705,fair
86.95308,1512,108204.5,9.703926,2,8.419348,321531100,0.000345,19932321,fair
86.95308,1512,108204.5,9.703926,2,8.419348,321531100,0.000118,36025721,fair
86.95308,1512,108204.5,9.703926,2,8.419348,321531100,0.00001,37052868,good
26.5,1527,293.6449,30.1057,1,30.1057,751.635,0.000141,45869639,fair
26.5,1527,293.6449,30.1057,1,30.1057,751.635,0.000132,32168839,fair
26.5,1527,293.6449,30.1057,1,30.1057,751.635,1.79769313486E308,90783920,fair
26.5,1527,293.6449,30.1057,1,30.1057,751.635,0.000029,29030070,bad
26.5,1527,293.6449,30.1057,1,30.1057,751.635,0.000221,36564232,fair
26.5,1527,293.6449,30.1057,1,30.1057,751.635,1.79769313486E308,81986705,fair
26.5,1527,293.6449,30.1057,1,30.1057,751.635,0.000141,69654763,fair
26.5,1527,293.6449,30.1057,1,30.1057,751.635,0.000185,19932321,fair
26.5,1527,293.6449,30.1057,1,30.1057,751.635,0.00007,36025721,fair
26.5,1527,293.6449,30.1057,1,30.1057,751.635,0.000019,37052868,good
28.33333,1545,1223,3.085291,1,3.087426,611.5048,0.000013,32168837,good
127.2026,1568,4032.258,2.868606,1,2.836959,1215.139,0.000023,32168837,good
102.0418,1608,2004013,36.09691,1,36.09691,18926940,0.086988,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,18926940,0.000021,29030070,fair
102.0418,1608,2004013,36.09691,1,36.09691,18926940,0.001184,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,18926940,1.79769313486E308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,18926940,0.404,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,18926940,0.000227,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,18926940,0.000013,37052868,good
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.01282,59072883,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.0899,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.17489,11256941,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.00002,29030070,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.001222,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,1.79769313486E308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.25223,69654763,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.39939,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.11413,32874610,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.000228,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,23837200,0.000011,37052868,good
102.0418,1608,2004013,36.09691,1,36.09691,4653633,0.089111,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,4653633,0.000021,29030070,fair
102.0418,1608,2004013,36.09691,1,36.09691,4653633,0.001216,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,4653633,1.79769313486E308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,4653633,0.39822,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,4653633,0.000149,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,4653633,0.000011,37052868,good
102.0418,1608,2004013,36.09691,1,36.09691,12225160,0.087516,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,12225160,0.000022,29030070,fair
102.0418,1608,2004013,36.09691,1,36.09691,12225160,0.001043,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,12225160,1.79769313486E308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,12225160,0.25382,69654763,fair
102.0418,1608,2004013,36.09691,1,36.09691,12225160,0.39306,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,12225160,0.000232,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,12225160,0.000011,37052868,good
102.0418,1608,2004013,36.09691,1,36.09691,4098920,0.087447,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,4098920,0.00002,29030070,fair
102.0418,1608,2004013,36.09691,1,36.09691,4098920,0.001483,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,4098920,1.79769313486E308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,4098920,0.40109,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,4098920,0.000278,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,4098920,0.000011,37052868,good
102.0418,1608,2004013,36.09691,1,36.09691,12777560,0.087165,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,12777560,0.00002,29030070,fair
102.0418,1608,2004013,36.09691,1,36.09691,12777560,0.001026,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,12777560,1.79769313486E308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,12777560,0.24948,69654763,fair
102.0418,1608,2004013,36.09691,1,36.09691,12777560,0.395,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,12777560,0.000235,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,12777560,0.000011,37052868,good
102.0418,1608,2004013,36.09691,1,36.09691,3926247,0.087491,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,3926247,0.00002,29030070,fair
102.0418,1608,2004013,36.09691,1,36.09691,3926247,0.00137,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,3926247,1.79769313486E308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,3926247,0.3953,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,3926247,0.000234,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,3926247,0.000011,37052868,good
102.0418,1608,2004013,36.09691,1,36.09691,28580020,0.085628,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,28580020,0.00002,29030070,fair
102.0418,1608,2004013,36.09691,1,36.09691,28580020,0.000721,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,28580020,1.79769313486E308,81986705,fair
102.0418,1608,2004013,36.09691,1,36.09691,28580020,0.25333,69654763,fair
102.0418,1608,2004013,36.09691,1,36.09691,28580020,0.39776,19932321,fair
102.0418,1608,2004013,36.09691,1,36.09691,28580020,0.000117,36025721,fair
102.0418,1608,2004013,36.09691,1,36.09691,28580020,0.000011,37052868,good
102.0418,1608,2004013,36.09691,1,36.09691,5870508,0.086737,32168839,fair
102.0418,1608,2004013,36.09691,1,36.09691,5870508,0.00002,29030070,fair
102.0418,1608,2004013,36.09691,1,36.09691,5870508,0.001043,36564232,fair
102.0418,1608,2004013,36.09691,1,36.09691,5870508,1.79769313486E308,81986705,fair
